player_id,stat,value
430750,DirectDefensivePressuresApplied,24.0
430750,DirectFreeKicks,3.0
430750,DirectRedCards,0.0
430750,DistanceHighSpeedRunning,9477.010040283203
430750,DistanceHighSpeedSprinting,819.1100082397461
430750,DistanceJogging,25761.67041015625
430750,DistanceLowSpeedSprinting,3511.220016479492
430750,DistanceWalking,18373.64974975586
430750,DistributionsCompletedUnderPressure,128.0
430750,DistributionsUnderPressure,163.0
430750,ForcedTurnovers,37.0
430750,FoulsAgainst,6.0
430750,FoulsFor,10.0
430750,FreeKicks,3.0
430750,GKSaves,0.0
430750,GKSavesOnTarget,0.0
430750,GoalkeeperDefensiveActionsInsidePenaltyArea,0.0
430750,GoalkeeperDefensiveActionsOutsidePenaltyArea,0.0
430750,GoalkeeperSavePercentage,0.0
430750,GoalkeeperSaves,0.0
430750,GoalkeeperSavesOnTarget,0.0
430750,GoalKicks,0.0
430750,Goals,0.0
430750,GoalsFromDirectFreeKicks,0.0
430750,GoalsInsideThePenaltyArea,0.0
430750,GoalsOutsideThePenaltyArea,0.0
430750,HeadedAttemptAtGoal,2.0
430750,IndirectFreeKicks,0.0
430750,IndirectRedCards,0.0
430750,LinebreaksAttempted,100.0
430750,LinebreaksAttemptedAllLines,4.0
430750,LinebreaksAttemptedAttackingAndMidfieldLine,3.0
430750,LinebreaksAttemptedAttackingLine,13.0
430750,LinebreaksAttemptedAttackingLineCompleted,12.0
430750,LinebreaksAttemptedAttackingLineCompletedOnly,6.0
430750,LinebreaksAttemptedAttackingLineOnly,6.0
430750,LinebreaksAttemptedCompleted,83.0
430750,LinebreaksAttemptedDefensiveLine,17.0
430750,LinebreaksAttemptedDefensiveLineCompleted,13.0
430750,LinebreaksAttemptedDefensiveLineCompletedOnly,9.0
430750,LinebreaksAttemptedDefensiveLineOnly,12.0
430750,LinebreaksAttemptedMidfieldAndDefensiveLine,1.0
430750,LinebreaksAttemptedMidfieldLine,70.0
430750,LinebreaksAttemptedMidfieldLineCompleted,58.0
430750,LinebreaksAttemptedMidfieldLineCompletedOnly,51.0
430750,LinebreaksAttemptedMidfieldLineOnly,62.0
430750,LinebreaksAttemptedUnderPressure,56.0
430750,LinebreaksCompletedAllLines,3.0
430750,LinebreaksCompletedAttackingAndMidfieldLine,3.0
430750,LinebreaksCompletedMidfieldAndDefensiveLine,1.0
430750,LinebreaksCompletedUnderPressure,45.0
430750,MatchesPlayed,8.0
430750,NumberOfInvolvements,537.0
430750,NumberOfPossessionSequences,233.0
430750,NumberOfShotEndingSequences,33.0
430750,OffersToReceiveInBehind,89.0
430750,OffersToReceiveInBetween,175.0
430750,OffersToReceiveInFront,50.0
430750,OffersToReceiveInside,248.0
430750,OffersToReceiveOutside,66.0
430750,OffersToReceiveTotal,314.0
430750,Offsides,0.0
430750,OwnGoals,0.0
430750,Passes,229.0
430750,PassesCompleted,207.0
430750,Penalties,0.0
430750,PenaltiesScored,0.0
430750,ReceivedOffersToReceive,95.0
430750,ReceptionsBetweenMidfieldAndDefensiveLine,79.0
430750,ReceptionsInBehind,4.0
430750,ReceptionsUnderDirectPressure,14.0
430750,ReceptionsUnderIndirectPressure,98.0
430750,ReceptionsUnderNoPressure,162.0
430750,ReceptionsUnderPressure,112.0
430750,RedCards,0.0
430750,SpeedRuns,849.0
430750,Sprints,266.0
430750,SubstitutionsIn,2.0
430750,SubstitutionsOut,6.0
430750,TakeOnsCompleted,15.0
430750,Threat,11.37807297706604
430750,ThrowIns,0.0
430750,TimePlayed,535.375
430750,TopSpeed,32.209922790527344
430750,TotalDistance,57942.660400390625
430750,XG,1.1608793940395117
430750,YellowCards,0.0
430735,Assists,2.0
430735,AttemptAtGoal,5.0
430735,AttemptAtGoalAgainstOnTarget,0.0
430735,AttemptAtGoalBlocked,0.0
430735,AttemptAtGoalFromBallProgression,1.0
430735,AttemptAtGoalFromCorner,0.0
430735,AttemptAtGoalFromCross,0.0
430735,AttemptAtGoalFromFreekick,0.0
430735,AttemptAtGoalFromFreeKicks,0.0
430735,AttemptAtGoalFromOther,1.0
430735,AttemptAtGoalFromPass,2.0
430735,AttemptAtGoalFromPenalty,0.0
430735,AttemptAtGoalFromRebound,0.0
430735,AttemptAtGoalInsideThePenaltyArea,3.0
430735,AttemptAtGoalInsideThePenaltyAreaOnTarget,2.0
430735,AttemptAtGoalOffTarget,2.0
430735,AttemptAtGoalOnTarget,3.0
430735,AttemptAtGoalOutsideThePenaltyArea,2.0
430735,AttemptAtGoalOutsideThePenaltyAreaOnTarget,1.0
430735,AttemptedBallProgressions,6.0
430735,AttemptedSwitchesOfPlay,2.0
430735,AvgSpeed,6.1793283224105835
430735,CompletedBallProgressions,4.0
430735,CompletedSwitchesOfPlay,2.0
430735,Corners,0.0
430735,Crosses,15.0
430735,CrossesCompleted,3.0
430735,DefensivePressuresApplied,113.0
430735,DirectDefensivePressuresApplied,26.0
430735,DirectFreeKicks,6.0
430735,DirectRedCards,0.0
430735,DistanceHighSpeedRunning,10387.809692382812
430735,DistanceHighSpeedSprinting,1733.9500122070312
430735,DistanceJogging,35667.420654296875
430735,DistanceLowSpeedSprinting,4750.730041503906
430735,DistanceWalking,35446.139892578125
430735,DistributionsCompletedUnderPressure,214.0
430735,DistributionsUnderPressure,260.0
430735,ForcedTurnovers,21.0
430735,FoulsAgainst,8.0
430735,FoulsFor,4.0
430735,FreeKicks,8.0
430735,GKSaves,0.0
430735,GKSavesOnTarget,0.0
430735,GoalkeeperDefensiveActionsInsidePenaltyArea,0.0
430735,GoalkeeperDefensiveActionsOutsidePenaltyArea,0.0
430735,GoalkeeperSavePercentage,0.0
430735,GoalkeeperSaves,0.0
430735,GoalkeeperSavesOnTarget,0.0
430735,GoalKicks,0.0
430735,Goals,0.0
430735,GoalsFromDirectFreeKicks,0.0
430735,GoalsInsideThePenaltyArea,0.0
430735,GoalsOutsideThePenaltyArea,0.0
430735,HeadedAttemptAtGoal,1.0
