player_id,player_name,team_id,team,team_code,position_raw,assists,shots,attemptatgoalagainstontarget,attemptatgoalblocked,attemptatgoalfromballprogression,attemptatgoalfromcorner,attemptatgoalfromcross,attemptatgoalfromfreekick,attemptatgoalfromfreekicks,attemptatgoalfromother,attemptatgoalfrompass,attemptatgoalfrompenalty,attemptatgoalfromrebound,attemptatgoalinsidethepenaltyarea,attemptatgoalinsidethepenaltyareaontarget,attemptatgoalofftarget,shots_on_target,attemptatgoaloutsidethepenaltyarea,attemptatgoaloutsidethepenaltyareaontarget,attemptedballprogressions,attemptedswitchesofplay,avgspeed,completedballprogressions,completedswitchesofplay,corners,crosses,crossescompleted,defensivepressuresapplied,directdefensivepressuresapplied,directfreekicks,directredcards,distancehighspeedrunning,distancehighspeedsprinting,distancejogging,distancelowspeedsprinting,distancewalking,distributionscompletedunderpressure,distributionsunderpressure,forcedturnovers,foulsagainst,foulsfor,freekicks,gksaves,gksavesontarget,goalkeeperdefensiveactionsinsidepenaltyarea,goalkeeperdefensiveactionsoutsidepenaltyarea,goalkeepersavepercentage,goalkeepersaves,goalkeepersavesontarget,goalkicks,goals,goalsfromdirectfreekicks,goalsinsidethepenaltyarea,goalsoutsidethepenaltyarea,headedattemptatgoal,indirectfreekicks,indirectredcards,linebreaksattempted,linebreaksattemptedalllines,linebreaksattemptedattackingandmidfieldline,linebreaksattemptedattackingline,linebreaksattemptedattackinglinecompleted,linebreaksattemptedattackinglinecompletedonly,linebreaksattemptedattackinglineonly,linebreaksattemptedcompleted,linebreaksattempteddefensiveline,linebreaksattempteddefensivelinecompleted,linebreaksattempteddefensivelinecompletedonly,linebreaksattempteddefensivelineonly,linebreaksattemptedmidfieldanddefensiveline,linebreaksattemptedmidfieldline,linebreaksattemptedmidfieldlinecompleted,linebreaksattemptedmidfieldlinecompletedonly,linebreaksattemptedmidfieldlineonly,linebreaksattemptedunderpressure,linebreakscompletedalllines,linebreakscompletedattackingandmidfieldline,linebreakscompletedmidfieldanddefensiveline,linebreakscompletedunderpressure,matchesplayed,numberofinvolvements,numberofpossessionsequences,numberofshotendingsequences,offerstoreceiveinbehind,offerstoreceiveinbetween,offerstoreceiveinfront,offerstoreceiveinside,offerstoreceiveoutside,offerstoreceivetotal,offsides,owngoals,passes_attempted,passes_completed,penalties,penaltiesscored,receivedofferstoreceive,receptionsbetweenmidfieldanddefensiveline,receptionsinbehind,receptionsunderdirectpressure,receptionsunderindirectpressure,receptionsundernopressure,receptionsunderpressure,redcards,speedruns,sprints,substitutionsin,substitutionsout,takeonscompleted,threat,throwins,minutes,topspeed,totaldistance,xg,yellowcards,position,pass_completion_rate
433585,IBRAHIM BAYESH,43818,Iraq,IRQ,Midfielder,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,6.373985290527344,8.0,0.0,0.0,1.0,0.0,120.0,14.0,0.0,0.0,3930.429931640625,492.3899841308594,11082.51953125,1351.0400695800781,10729.68994140625,32.0,47.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,4.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,0.0,10.0,5.0,5.0,8.0,13.0,0.0,0.0,0.0,4.0,3.0,128.0,65.0,3.0,50.0,35.0,5.0,42.0,48.0,90.0,0.0,0.0,48.0,40.0,0.0,0.0,16.0,24.0,2.0,11.0,31.0,25.0,42.0,0.0,331.0,112.0,0.0,2.0,6.0,1.8523691296577454,1.0,259.6850166666667,31.88771629333496,27586.06982421875,0.4489513337612152,0.0,MF,83.33333333333334
436537,MUSAB ALJUWAYR,43835,Saudi Arabia,KSA,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.548085371653239,2.0,0.0,7.0,7.0,3.0,107.0,8.0,2.0,0.0,3881.989990234375,202.24000549316406,9285.31982421875,1230.0899658203125,6367.7998046875,43.0,57.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,6.0,0.0,0.0,3.0,12.0,7.0,3.0,2.0,3.0,2.0,15.0,9.0,8.0,10.0,15.0,0.0,0.0,1.0,7.0,3.0,173.0,73.0,5.0,20.0,54.0,5.0,43.0,36.0,79.0,2.0,0.0,79.0,64.0,0.0,0.0,24.0,28.0,1.0,2.0,47.0,34.0,49.0,0.0,326.0,85.0,1.0,2.0,1.0,2.1463255882263184,3.0,167.33438333333336,30.264211654663086,20967.4404296875,0.0,0.0,MF,81.0126582278481
402898,Nicolas DE LA CRUZ,43930,Uruguay,URU,Midfielder,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,6.3265407880147295,2.0,4.0,4.0,4.0,2.0,36.0,6.0,4.0,0.0,2004.3100891113281,283.58999824523926,4896.0103759765625,934.7700042724609,3995.9299926757812,33.0,44.0,7.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,7.0,4.0,1.0,1.0,17.0,7.0,3.0,0.0,1.0,0.0,14.0,10.0,7.0,8.0,11.0,3.0,0.0,0.0,9.0,3.0,130.0,65.0,10.0,15.0,33.0,21.0,47.0,22.0,69.0,0.0,0.0,55.0,45.0,0.0,0.0,22.0,13.0,1.0,1.0,32.0,28.0,33.0,0.0,174.0,65.0,3.0,0.0,0.0,2.1699806451797485,0.0,115.74356666666668,29.894563674926758,12114.610107421875,0.11277077160775661,1.0,MF,81.81818181818183
484849,Aleksandar PAVLOVIC,43948,Germany,GER,Midfielder,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,7.638623356819153,4.0,1.0,0.0,1.0,0.0,76.0,20.0,3.0,0.0,7095.75,573.2300033569336,18120.639892578125,2406.8099975585938,9821.670043945312,95.0,115.0,27.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,1.0,3.0,27.0,24.0,22.0,23.0,58.0,1.0,0.0,0.0,0.0,0.0,39.0,34.0,32.0,35.0,27.0,0.0,2.0,0.0,21.0,4.0,548.0,181.0,19.0,4.0,54.0,100.0,119.0,39.0,158.0,0.0,0.0,260.0,240.0,0.0,0.0,78.0,20.0,0.0,2.0,65.0,202.0,67.0,0.0,597.0,165.0,0.0,3.0,1.0,0.6643166244029999,1.0,300.04376666666667,31.392236709594727,38018.099609375,0.37491461634635925,1.0,MF,92.3076923076923
441088,Nicolas SEIWALD,43934,Austria,AUT,Midfielder,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,6.6469080448150635,3.0,1.0,0.0,3.0,1.0,64.0,19.0,1.0,0.0,5521.709899902344,676.25,19052.8896484375,1732.1599731445312,12657.140625,66.0,80.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,14.0,13.0,11.0,11.0,32.0,2.0,2.0,1.0,1.0,0.0,21.0,17.0,15.0,18.0,23.0,1.0,1.0,0.0,20.0,4.0,339.0,121.0,9.0,14.0,45.0,79.0,96.0,42.0,138.0,0.0,0.0,153.0,141.0,0.0,0.0,60.0,10.0,1.0,4.0,53.0,107.0,57.0,0.0,491.0,132.0,0.0,1.0,0.0,0.3798072040081024,0.0,361.2923166666667,32.68146514892578,39640.150390625,0.04821954341605306,0.0,MF,92.15686274509804
395206,BRUNO FERNANDES,43963,Portugal,POR,Midfielder,1.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,5.0,2.0,5.0,3.0,4.0,1.0,8.0,10.0,6.3960953712463375,5.0,9.0,8.0,22.0,5.0,247.0,20.0,9.0,0.0,6633.500244140625,940.6999893188477,20856.250244140625,2839.5799865722656,18955.070068359375,128.0,176.0,27.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,10.0,8.0,27.0,24.0,9.0,9.0,89.0,20.0,13.0,1.0,3.0,7.0,67.0,52.0,33.0,42.0,56.0,8.0,7.0,4.0,40.0,5.0,640.0,242.0,28.0,53.0,135.0,63.0,150.0,101.0,251.0,1.0,0.0,278.0,239.0,0.0,0.0,102.0,86.0,5.0,13.0,102.0,194.0,115.0,0.0,572.0,219.0,0.0,1.0,3.0,5.512748837471008,1.0,471.5916666666667,31.995372772216797,50225.099609375,0.947696790099144,0.0,MF,85.97122302158273
433679,Ramiz ZERROUKI,43843,Algeria,ALG,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.587703704833984,0.0,5.0,0.0,0.0,0.0,23.0,5.0,2.0,0.0,2333.9700927734375,185.61999201774597,7622.859619140625,823.429988861084,4476.719970703125,54.0,60.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,7.0,6.0,5.0,6.0,25.0,2.0,2.0,0.0,0.0,2.0,19.0,17.0,14.0,16.0,17.0,0.0,1.0,2.0,15.0,3.0,226.0,77.0,2.0,8.0,12.0,36.0,39.0,17.0,56.0,0.0,0.0,105.0,97.0,0.0,0.0,28.0,4.0,1.0,1.0,36.0,68.0,37.0,0.0,201.0,54.0,1.0,2.0,0.0,0.418042816221714,0.0,126.38288333333333,30.2603702545166,15442.599853515625,0.0,1.0,MF,92.38095238095238
431788,Pape GUEYE,43879,Senegal,SEN,Midfielder,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,3.0,3.0,7.0,2.0,5.0,5.0,6.866334557533264,3.0,5.0,0.0,3.0,1.0,51.0,10.0,1.0,0.0,4337.690124511719,321.5299835205078,13741.400146484375,1685.7699432373047,9324.679931640625,95.0,125.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,77.0,9.0,4.0,21.0,13.0,7.0,8.0,52.0,13.0,7.0,0.0,1.0,3.0,43.0,32.0,23.0,27.0,54.0,4.0,2.0,3.0,33.0,4.0,369.0,140.0,18.0,13.0,51.0,43.0,79.0,28.0,107.0,0.0,0.0,161.0,138.0,0.0,0.0,49.0,16.0,2.0,5.0,94.0,83.0,99.0,0.0,356.0,114.0,1.0,3.0,1.0,1.0642517879605293,1.0,257.2300333333333,31.457612991333008,29411.07080078125,0.37015940248966217,1.0,MF,85.71428571428571
505112,Gessime YASSINE,43872,Morocco,MAR,Midfielder,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.325674057006836,2.0,2.0,1.0,1.0,0.0,22.0,6.0,1.0,0.0,1691.4100646972656,173.24000549316406,4578.3798828125,642.6399993896484,4195.659973144531,25.0,33.0,1.0,2.0,3.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,7.0,4.0,3.0,5.0,6.0,0.0,1.0,0.0,2.0,3.0,91.0,42.0,3.0,21.0,15.0,9.0,21.0,24.0,45.0,0.0,0.0,39.0,34.0,0.0,0.0,12.0,17.0,0.0,1.0,30.0,15.0,31.0,0.0,121.0,43.0,3.0,0.0,2.0,3.8388073444366455,0.0,101.50488333333334,28.6009521484375,11281.330078125,0.4526835214346647,0.0,MF,87.17948717948718
411726,LUCAS PAQUETA,43924,Brazil,BRA,Midfielder,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,5.1650800704956055,2.0,1.0,1.0,5.0,0.0,104.0,17.0,4.0,0.0,3837.0401611328125,386.36000061035156,11154.709838867188,1582.3900299072266,10600.85986328125,76.0,106.0,9.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,6.0,3.0,16.0,13.0,7.0,7.0,54.0,8.0,5.0,0.0,0.0,2.0,50.0,36.0,29.0,39.0,43.0,4.0,2.0,1.0,26.0,4.0,412.0,150.0,20.0,22.0,89.0,81.0,110.0,82.0,192.0,0.0,0.0,190.0,162.0,0.0,0.0,84.0,20.0,1.0,9.0,69.0,124.0,78.0,0.0,335.0,123.0,0.0,4.0,2.0,1.6764369755983353,3.0,255.2108166666667,30.863201141357422,27561.36083984375,0.23935385793447495,0.0,MF,85.26315789473684
433161,Edo Kayembe,20014,Congo DR,COD,Midfielder,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,5.338480830192566,2.0,0.0,0.0,2.0,0.0,116.0,20.0,0.0,0.0,3254.790008544922,239.7899932861328,9557.319946289062,1162.540054321289,6365.000061035156,32.0,44.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,6.0,11.0,0.0,1.0,0.0,7.0,3.0,108.0,52.0,3.0,7.0,37.0,20.0,42.0,22.0,64.0,0.0,0.0,41.0,35.0,0.0,0.0,22.0,18.0,1.0,6.0,31.0,19.0,37.0,0.0,297.0,86.0,1.0,2.0,2.0,0.5828538686037064,0.0,177.22288333333336,31.297046661376953,20579.4404296875,0.1008844543248415,0.0,MF,85.36585365853658
371736,Saeid EZATOLAHI,43817,IR Iran,IRN,Midfielder,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,4.0,0.0,6.596081256866455,3.0,0.0,0.0,0.0,0.0,96.0,22.0,3.0,0.0,4763.080078125,64.03000164031982,15067.4599609375,988.8599548339844,11952.96923828125,43.0,60.0,22.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,2.0,2.0,15.0,12.0,9.0,11.0,29.0,4.0,2.0,0.0,0.0,2.0,24.0,15.0,11.0,18.0,20.0,1.0,2.0,1.0,15.0,3.0,227.0,105.0,8.0,1.0,22.0,37.0,50.0,10.0,60.0,0.0,0.0,99.0,78.0,0.0,0.0,19.0,6.0,0.0,6.0,34.0,64.0,40.0,0.0,406.0,65.0,0.0,1.0,1.0,0.27945346385240555,1.0,298.6881666666667,26.68060874938965,32836.3984375,0.49396052211523056,2.0,MF,78.78787878787878
411624,ABDULLAH ALKHAIBARI,43835,Saudi Arabia,KSA,Midfielder,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,7.079034169514974,2.0,0.0,0.0,0.0,0.0,81.0,7.0,1.0,0.0,3743.68017578125,110.64999389648438,11884.5,1007.7999877929688,6860.7896728515625,31.0,39.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,7.0,6.0,5.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,5.0,7.0,0.0,1.0,0.0,7.0,3.0,133.0,65.0,1.0,1.0,15.0,30.0,33.0,13.0,46.0,0.0,0.0,58.0,48.0,0.0,0.0,13.0,7.0,0.0,1.0,29.0,34.0,30.0,0.0,345.0,76.0,0.0,2.0,1.0,0.09715759288519621,0.0,203.31955000000002,28.224380493164062,23607.419921875,0.010535706765949726,0.0,MF,82.75862068965517
498421,Paul OKON-ENGSTLER,43976,Australia,AUS,Midfielder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.389027118682861,2.0,2.0,1.0,1.0,1.0,78.0,5.0,1.0,0.0,4143.579986572266,452.3800048828125,13176.400085449219,1632.079978942871,6583.259918212891,49.0,58.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,10.0,9.0,6.0,6.0,25.0,6.0,5.0,1.0,1.0,2.0,15.0,11.0,7.0,9.0,23.0,3.0,0.0,1.0,19.0,4.0,204.0,91.0,3.0,1.0,26.0,25.0,34.0,18.0,52.0,0.0,0.0,89.0,77.0,0.0,0.0,19.0,6.0,0.0,3.0,38.0,55.0,41.0,0.0,365.0,108.0,2.0,2.0,1.0,0.058449530974030495,1.0,214.36255000000006,32.53597640991211,25987.699951171875,0.0,0.0,MF,86.51685393258427
486130,Habib DIARRA,43879,Senegal,SEN,Midfielder,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,4.919467210769653,1.0,0.0,0.0,1.0,0.0,73.0,14.0,0.0,0.0,2493.699920654297,528.6500015258789,7791.629638671875,1132.4000244140625,6287.97998046875,26.0,35.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,0.0,11.0,9.0,9.0,11.0,10.0,0.0,0.0,0.0,7.0,3.0,133.0,53.0,6.0,36.0,19.0,13.0,52.0,16.0,68.0,0.0,0.0,54.0,52.0,0.0,0.0,18.0,15.0,1.0,4.0,29.0,31.0,33.0,0.0,221.0,92.0,1.0,2.0,0.0,2.435047835111618,0.0,168.5992,33.33651351928711,18234.360107421875,0.5435497239232063,0.0,MF,96.29629629629629
386348,ASSIM MADIBO,43834,Qatar,QAT,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.03555965423584,1.0,0.0,0.0,0.0,0.0,51.0,7.0,2.0,1.0,2671.9301147460938,41.369998931884766,7227.02001953125,346.7900085449219,4408.83984375,18.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,2.0,75.0,36.0,2.0,0.0,7.0,11.0,12.0,6.0,18.0,0.0,0.0,33.0,27.0,0.0,0.0,5.0,3.0,0.0,0.0,21.0,14.0,21.0,1.0,208.0,30.0,0.0,1.0,1.0,0.01807940797880292,1.0,140.81795,29.04951286315918,14695.94970703125,0.0,0.0,MF,81.81818181818183
477795,Fares CHAIBI,43843,Algeria,ALG,Midfielder,0.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,4.0,3.0,5.0,2.0,10.0,3.0,6.763851761817932,7.0,3.0,4.0,7.0,0.0,140.0,16.0,1.0,0.0,6271.35009765625,775.4499664306641,21186.70947265625,2264.2500915527344,15036.440185546875,112.0,148.0,30.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,5.0,7.0,20.0,14.0,8.0,8.0,44.0,10.0,5.0,2.0,4.0,1.0,35.0,25.0,18.0,22.0,36.0,2.0,4.0,1.0,16.0,4.0,535.0,195.0,19.0,38.0,84.0,80.0,121.0,81.0,202.0,1.0,0.0,244.0,220.0,0.0,0.0,85.0,46.0,4.0,10.0,92.0,163.0,102.0,0.0,549.0,177.0,0.0,0.0,3.0,2.728266417980194,2.0,403.12651666666665,32.68711853027344,45534.19921875,0.6354444250464439,1.0,MF,90.1639344262295
